Block: 104
Row TimeStamp TraceOriginalId DocumentHash ContentHash Type DocumentVersion OwnerKey VersionKey OwnerSignature VersionSignature LedgerSignature LedgerSeal Block
6406 1551641100048 a2d585ba141fe200b60f5b5308bf9edfaead168425206ad197e6871518681af8 748d48fa807d65c961b901067350d3ada9949b116bb7d9625991632818990346 38681491a740cdb519c350815e0eec915a588a2a4ecc0acbd844bd7d0a06e38f AME 2 02241aae79c0187ac7f48df022ea2c1f693e36dbfd3fe629502eddc9272ee9290b 03efa714b6c2bf3c5b429ba847aa2d188a9d690a63615f5bd5da6f3c554631a578 AAeg0rRQ5UJZkPRk2mhSQrah/P2WkrZM0y5eq57QaagxAMQGB4vRdv1KkFZLl0XIpDPwfmRI04wTE9bQLn2FYILN ANgau6P5kPsXMX7/esLGulCiK0IhDU1vyXsqKQKcmvflAKOKZFsvoiKlvQrZzYbOrB/z9jeoD63Yhcar05jRj6J5 ADHPlhBaQ8GJJqx8YfIlVrapOi3E/Oq8d5h+IJn6E7BuAP8ikTARNoMXym3Ej1XMWAGLRl+KM22Wh7RcDKHFoiYe AAAW43zeKpwrINnyFA3C/s/oElBxQgyg2vY3agso9z9AAPJQBoyVfyLALd9RAJYsehXyw3kFr8OkT1uTjHbP35PT 104 
6407 1551641100127 901fec6d743d86b648f1c25b51c2d8d436e14c94a5bec37d18b72f9bb6ab72e3 2f45c1531bca1948fa74b9da5797673a2f5e301e2c6e17a050f100de0da42e38 38681491a740cdb519c350815e0eec915a588a2a4ecc0acbd844bd7d0a06e38f AME 2 02f8f1f377a583887afb6ec93c47e2906357286415cf630c6e71e28c5657fba0a3 03652f1140afc4d29c2efd64c2d63a52ebc0a13c79f835c8eef21f3341d65fef51 ANrBajEm7SVhvU7fkQdxvipTsGacnjE3JPxox7NVo/vlACQSE5/FK3aC2AY0T5nu/WNOVsKh4XgCDaTY065qexM2 ANpOZWeRG4TorBy7SqauDwnILDXK7K/o2rU1+XmToyi2ANwu9a6ZT6IZ1z9UpO8VwnJVwf8s/qMdMrHrt9udHnPl AIzV3KxRngEjgCPBkfYbRSpypVjjgoHyeGvy/KUBO/LkAA8JxUX4NhO3eUNVbntWi0PEOh3QIuC/pq1H0ptAKq6W ANN8HLHGW56wO5A2hNRpszZ7QcbYqgQcVLRCeTf41Mp8ALfqd9zilIp55E7u/HE7oqhoJnekzW4l4NDBg1OUt0Kb 104 
6408 1551641100202 e491f11005d11799cc895fc936e956964da20aa17fe48842bdfca12465cc9bcd f1d65fbaf3e17c46dbd68afcf411ce685264c491901ee2b4c5769378c1aa20cc 38681491a740cdb519c350815e0eec915a588a2a4ecc0acbd844bd7d0a06e38f AME 2 02443209d21a6e6fc342656807f4059c5fc63c6a51e39b55e1ce875a425c2d0561 02315699c552f80ec584f43862b2efc39c82410c17e0fa23a8b6c3db35daf751b1 AMiuviT33yV1w6HQovSAium1gkf3DelzmeQUKDmZvXxnAJDF4XV0kTM85ej1ToPpz/huBp8Ji1kOFT2Gj+zXJOaV ABGluUSVJse1l83oQLfazpo/8FmR9UlD2ZiHScd9AvCxAFFuByVRMHk6BroX0d5c1AQfDsnLgyZ9S9XFhXHPNbo8 AJaavnfxtsQ6mdiO9XNVorzmGV9yLLRcsdNf/0JXJhnmAN6+u+YsiuIcH+aQPxoE6d9Qv6676p9dvrWiNZvWCw5y AL3gZjGtOG8soWt9iu54ZZR9RbeGA6fJrbjzzHzeQ1A9APo6HMrgUZUtMuYnnRvESxnTyrDOxSxattLaBT+Lx+wo 104 
6409 1551641100252 799aa8e91560875d0700cbcaa216c2f522e7d98cbbb53d18041cdc8f328dc5a1 799aa8e91560875d0700cbcaa216c2f522e7d98cbbb53d18041cdc8f328dc5a1 38681491a740cdb519c350815e0eec915a588a2a4ecc0acbd844bd7d0a06e38f CRE 1 022f9c025d8b708cf85167441b497843a218d717a0691d92973b0a6742921b1137 023568343ce0daa20cde9df814b378e872834003b75af9263bf45351a52830b2bf ABj/RNQwaJipjZQBKKRySCqYpZtrwqaB4R/yBXOy1P9eAKhmLo+dymc65akVNSpLtnnWKWO/HkkqJEdvcvESgTWF 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 AHbiSmmaXhzdEK22D0HqaDx5En+eWObPJTC3bA4tgXmlAHQv3KrzyWxQDxnu4u0vOETETtiYijSqHzE+nyEYf54D AB6ExSX0lMWR/zjHWNhv1Hcvakg+qy+nBFvO7H8EAv9OAHmlSzKjC3HsRN9u0nb2HJQEuOwyvTGvbgisE/NDIk4E 104 
6410 1551641100287 03bfc498149e8061cef5ccb95de71a4e611edb785ee11707ba174322d717e374 03bfc498149e8061cef5ccb95de71a4e611edb785ee11707ba174322d717e374 38681491a740cdb519c350815e0eec915a588a2a4ecc0acbd844bd7d0a06e38f CRE 1 031e723e3bd794eac88e57e6f792b69ed6e3d17161eea7de85c61f1a3eb8b1114a 038ae0d80b3d6a50e0a866a57cc852c8917a807500d09f454d084642049734a417 AEIa+hR0zcgHgBwMqo5MZrMcIFJH7opWgxF02mY+4/13AP02IRI9iAg/IzhoxhSEbEGRCmwUw68kVjQ1xWYIx4Tj 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 AIVkIFRTWBgklbzsNGnK64gNC30DXlSj1HGlo19GdXL4AGaOBKJ8icVRiBYSrIA7G7ngXE8PhP2INsXIw4iNcD0X ACsY+wjDdclcCX7z3FolFJkdiYj+WClDjGo16JBigkIfAFnaEOsryAz29CJuA+G34Yfjhfem1FzW2vYkOe6Os8nV 104 
6411 1551641100343 799aa8e91560875d0700cbcaa216c2f522e7d98cbbb53d18041cdc8f328dc5a1 40b280efd0099d66a9e6c863d9a395d8d17ee52edcf6ae3c3434c7dbd85af2a2 38681491a740cdb519c350815e0eec915a588a2a4ecc0acbd844bd7d0a06e38f AME 2 022f9c025d8b708cf85167441b497843a218d717a0691d92973b0a6742921b1137 030800cdd435da97db11ba086f058211527692ff4d6a1bd18a1e1046c090efe93c AIz7UsQj7il9G+Q6YlAFLDEbVmtYv+dIz40VcqCBoX8mAOArQnGKxl7YYGVtv3NekFG6/Bxto4mAbNmKYGLEImRm AAq2SOdXQd5V5GSDItEwDLCyToOXDkimc/rZyD4+/0wyAHrsg9VU7L3qGV+0rmZoyBfYMB1T88AI5UxOVpOWKf+3 AJ3vrXpIN6dEyj1APAxCCyhwsXbSJwxBlQN9Y948eAnpAOzH3a8+4jgrY94HcZgYT6aPOTtrR4tVCRvsXJHmtEkN ABXRWuUPcf85LGUzkh/tB/8BehV6hIsnhXhZr0ijmP7rAKociSot5ZqnGA7ABDlxDukv8l1f9PYPl/i0RBsgP5hG 104 
6412 1551641100413 8e1dd066869c84c6d22e1e857c375442b38110f28f57b99515cd5c0c57162e65 8e1dd066869c84c6d22e1e857c375442b38110f28f57b99515cd5c0c57162e65 38681491a740cdb519c350815e0eec915a588a2a4ecc0acbd844bd7d0a06e38f CRE 1 02387a0e2f6c004636984249e6169bd79295843ba443cb2ce210e3c5c79cb3f123 026d711f4c9a46981f75ad0bf52cc2351ebbcca4f52186785d1b0cbdb291282302 AK7lDMdcY1/Y9HCnKHGysUX3xemqyPsl32j/VbkmYSsVAGT9GmaWzA58THeOEhiwpsbJn4sbYYo0vtPMQ4Fp0pw9 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 AGeYJI7CUVrog2bszLnLTRAIWfXH2IQl09BV5WIhwmPCABHsXFuCpV4DXxMUPO/GKOyFAxsExQMp3VilIi5jXop0 ACVd0pcy4kMy/gkEZqfK92ULiIRaLjxGY0vwZmUd/HWOALectO9b+KAn5GpJXYXGyXUhBQ8r+gGhLb/Os0XSkjrM 104 
6413 1551641100450 f2d1c31b1a50d1055d0252d08b673efb609acdb225e6050333ef32cfe9bca166 f2d1c31b1a50d1055d0252d08b673efb609acdb225e6050333ef32cfe9bca166 38681491a740cdb519c350815e0eec915a588a2a4ecc0acbd844bd7d0a06e38f CRE 1 02f7ecd96eff9d79b599802b832faaa2af1786733014fdd4b8c0e5ff624c7d3846 03b07bb68f997059b3c46568e79d5956a53f2ca7c729c3c1b32af13e179aa1ffa1 AD3vJR+/RiEOuxaoiegdfGtceRkgijLjkTcyF0uMIu6vAGcxTCmZ9MhkofOyD2TJt6iVPDkAnTLqaH3Mdcz5TfJA 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 AI93HCeCOSa3KEcyG3AiDOCzndaW9oaI1hnmeZni/Qh6ACfGoOO9+saA9G2hFfic2Rw2inQCfiTSohca87x2rp/b AGUu365fxqSyvtMGpKW52xqVlKabuOaytomEIsdFEDE/AEHSrqIrIL1n+HYu5EZ5iuFEkzhg2QzPatYOASgpuXYs 104 
6414 1551641100501 03bfc498149e8061cef5ccb95de71a4e611edb785ee11707ba174322d717e374 97df52c0e69cf08a037e8622863f11e0ea5459df7141b00091c56dca317a89ba 38681491a740cdb519c350815e0eec915a588a2a4ecc0acbd844bd7d0a06e38f AME 2 031e723e3bd794eac88e57e6f792b69ed6e3d17161eea7de85c61f1a3eb8b1114a 030a2d7e090af8b03ee2103558e66445a63f2f4f86a6d65e147764513c19ea89be AKRGeLmTjbhjVOKYg1oj1u2vhajm3x062S6NXQsRP2kuACuHsJjEho+WjSGlFA+vrEN3ox5Z1mSlio9fOKbW0Bze ADGl5563i58FIXbcQIt8cocZSGqzf9iUY5sMwxvgZ7/5ABoJGtKyD+eWzM9bZNwB0Im8BIiv/D7KP5Nt1+uWUnUO AL4o6dSkGLCOLAmEqme7qtPmC9gJJI/tkkD043keiknoAOG/9OfNtsBrXH+u11/pI9Bhls6xhEoE87mC5BmLFW8s APCQzAHbbTFhAA+Sq+IaOrHfc5pLjGma13ZKgqdsD0bzABeVcaaTjo54+kM2pB+a82Z0jU10pUhx0FVmLkXO7XV+ 104 
6415 1551641100574 f2d1c31b1a50d1055d0252d08b673efb609acdb225e6050333ef32cfe9bca166 fdd53caf71b11da17170be9084d16c4751d6853b7a8b3d9baac43bf3b0edc4e4 38681491a740cdb519c350815e0eec915a588a2a4ecc0acbd844bd7d0a06e38f AME 2 02f7ecd96eff9d79b599802b832faaa2af1786733014fdd4b8c0e5ff624c7d3846 02f83a8675270648bfc2ab276fd323cc42f5743c8c1dd6b48c19386cfe96eb3345 AI75N4qSMkUFXESrh0couALUL1VmvqZWclkUZ4skZaKHAE3q32pxaggllYmgbpQjMT9dTcSLNPcnm65XP2wv2ckT ANaOj7zyd230f3V90BmXqR/tkqgsHzxduBJ+WUP222epAAJ6i+OhF9Uh76EDzQvN9k2reUjTCbrJSdRq+7Vx7whu ACgT1vuQ7g0UjndXL6e6bhf2oPApSvo9sWzLJRHu8wtMAFSQMY/RxyTFM2pnuFbkBdfo5M3foFwqYHaPKr67VAi6 AHi9pzWVgA6sACyi7VIIq+48jQGUBQwZTiZQR78qGaeCAAHo2ge01k8sjgNWU3s9obfKHCaCUqaNXtPiRA1VsMyl 104 
