Block: 58
Row TimeStamp TraceOriginalId DocumentHash ContentHash Type DocumentVersion OwnerKey VersionKey OwnerSignature VersionSignature LedgerSignature LedgerSeal Block
32085 1552421640010 3151685a4b40d41378e3af40f862c2c09b00f21bd65c8b4c94112d8155fe0419 3151685a4b40d41378e3af40f862c2c09b00f21bd65c8b4c94112d8155fe0419 38681491a740cdb519c350815e0eec915a588a2a4ecc0acbd844bd7d0a06e38f CRE 1 03c019edd423bb69d0e4146d3226d819f0dcd6b1960fefdcdb8e8a47821145ad68 0349b76e289afe7511e136c6a857b7c388041d23d5af1943c7b9808c8ae2b7a078 yrg4DdN5nrULTGpnnfOMhmA7kX0LeIb5mwLG4qYm83MEJCzml+COQa67PIyl1/2fZm6gLw//fBgz6Z3aYmSSkQ== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 OpcgQ6DfMAbXx2iHht3HfZMOaj0+O4iV0r+F5+z1sifkNyqqxNrKHqpSFCWyERbZDhiXCg95SVCNhTJOKtOiAw== JVGJTMDChrhrOZmF17VMRno71Vtdpd5oULqFqbPVtnjTvqJ+vtZRKv4cSaplcII6JELfqmjlOaLB9nRlo46ylQ== 58 
32086 1552421640073 591c93010a2cd01d53c2ff3ca47aa9b6c546807ab8ed2635571c2ac0919374e7 591c93010a2cd01d53c2ff3ca47aa9b6c546807ab8ed2635571c2ac0919374e7 38681491a740cdb519c350815e0eec915a588a2a4ecc0acbd844bd7d0a06e38f CRE 1 032fce993574725421b76a4f4da9d467004b959802feab09c1dea0454908637923 0228c6b5c210021bb3801604a4553779f7d2a339aca2ca414c466a3de525ad5773 SSZfbMjOe3n7rL8LCTwEyxvm1mOC/dgL8edySwLFdp6nfah83oFAIHkaqPq7lZhfWZcq8ynsSVgzNCPUH6c00w== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 1tO5eUU0zz4j0aaC4UEw4IGECPZJKj0viIonfY8PFJHYTyolbZg59d0CyVYERTf9ZR6+e20kdDvHxQJxyi5ICQ== Vti8CQHgO8/2HCLUyQEHI/J/b7Pb6HZ67wQeZFRSO1fV+QCyI+4qnQqexdTi/+1MHgU+pHULgYQBiFG1PlwooQ== 58 
32087 1552421640147 2aad4bb4004be6c60c34c55f7f86efc3d5b2699e2941d7029f035aca9ad30231 2aad4bb4004be6c60c34c55f7f86efc3d5b2699e2941d7029f035aca9ad30231 38681491a740cdb519c350815e0eec915a588a2a4ecc0acbd844bd7d0a06e38f CRE 1 028425da452df755248024ba5a4a206d1fe8488e01c7a393ca0aaace147400972f 0213a411630ab2a34b408205bf12bd1d190d3d8d46b3c9201cac5eefcf1d19fdbc lstujdY1rJG8Kzj7N89LVZoVcFSk3tcYdSah4keLItAmX+oYjGguHiAvic7wVJpQ4FH4WFs9gwDK7rj/neTPug== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 n03LRgEbam84klrBLYzG+CO64qBd3bECk0C38CJFNl+jX2NWfD5G0nhXiKYw+4SadIssZwuMI9DzLcVwnuts2g== gjvt43O49rCqjRYE0kZWi8BVzLXUBIN1hxRyyw516WDv0Y1Mth3RjtVXXgmIQnn1pEofQQin7uNLzuXCEs2yfg== 58 
32088 1552421640216 993913b38a7d675e4f95d31684e55784f62d85282ab633b4bca5c4b26c36e98f 993913b38a7d675e4f95d31684e55784f62d85282ab633b4bca5c4b26c36e98f 38681491a740cdb519c350815e0eec915a588a2a4ecc0acbd844bd7d0a06e38f CRE 1 032905996823c3f8ffb656aff0ca27f4cdfe8f97b97af03474e4465ca96c1e6d80 034d3bd3d0f4dd35d487fcac7ab583b4a47187fa80cda1fee3c6409c3b3dbf573f WFcC9/VYC+35VqhweBjqGggMBhEHU8u2ts0jCZ4k0OKW4D2J/RB6i2bsOVvFWtN4+D3pSt1tZoZoU0joQEI1Qg== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 tEO577rYyMcstBfVeQQAvN9TW4PnwLGUi+1+LMUHA0bTvtKpXxtv2eLsQa0pQaxRu04RLIfu+jaP/rwWcKAW8Q== M14X31W208mhds1lNz6xga2NRxA2GwjlQyp7OmIi7v9DOibwSwl+zuR6lN/G0ds9AcD6cqxXa5GCRsDY9xe8dw== 58 
32089 1552421640340 2aad4bb4004be6c60c34c55f7f86efc3d5b2699e2941d7029f035aca9ad30231 19980abaf4140c86d22f190d2cf96604c7cb77f3303afdaf5f2908e4b700a04a 38681491a740cdb519c350815e0eec915a588a2a4ecc0acbd844bd7d0a06e38f AME 2 028425da452df755248024ba5a4a206d1fe8488e01c7a393ca0aaace147400972f 030795c1d109b7baa587767c781bbfa6b723bb1b50f0cd93951e388217c0e9ae52 1hexYdb3ABAkVWFDO/WXPwMAzzRi9juRxd77PH5OtjsdiP2OxZtesaCHLUQZE0vDwWByFocSxmFYMI5+O1vCKQ== uka9Lhyv86vRH8Cw9OTJEPTf7ly7FepclceQUOMMQBwhR8NmQ93UbpHjh8b05XFVav/bkZEswwNe0eM7xeTOJw== pyBWHKiWjkCkJtvz1Zfj8IF9d1LbGAhU+mk1BzZIX164Q13kqoFegMcjmu+Sj/3NAMknUyMNZPq+k/4Y/uaP2g== gf5qG++QxqMY9Io0j8Xay+Ah5MRd2WNBSqva7FOF97aGjjuvZpXiuSwbRNPQAaC8Z6rH5hQO6gYqyKshRRE6tQ== 58 
32090 1552421640493 591c93010a2cd01d53c2ff3ca47aa9b6c546807ab8ed2635571c2ac0919374e7 c19b499be853fdff30d64d114f978f367003f56462afa2609814e25e23b04b8e 38681491a740cdb519c350815e0eec915a588a2a4ecc0acbd844bd7d0a06e38f AME 2 032fce993574725421b76a4f4da9d467004b959802feab09c1dea0454908637923 03473548a3bac9609fa656dbe818a770bf76fc68e0137acd587e7164f77e92c219 5wrhGwt2+yNp3Fzjy0WNPLzRtuubCIZn7zp1Xh5juQyPvjrXJhLReO3fMVy6usVixX3NBjEIQGe9jr89VdHjoQ== smZ7KujE3mXG/ownIytyH0W7OGxd+Sk/SM3oKBgDce+Is+oRagEZ8sa4rqUmpn4kNGF8+MoUvCYrZhFdh6ZMDg== 9mc1SlZnbnxtkuLV1EBiToUnfcJeKfQ/qM1QdfLdaLHqciqNr3LCQk4kbJ1arww7ZCsTg9gNlCou7bxXQNb0RA== oIMmb+LtjHlDAMxBCapTUGth9iNOKdfXKRBrBxAdGEMDSZ0OZH4KJXi90IFynqViIWY40BORuSpN8W1Gap4Hgg== 58 
32091 1552421640643 3151685a4b40d41378e3af40f862c2c09b00f21bd65c8b4c94112d8155fe0419 eca66f63e51bece5a1fc727dbbdb49e7887d3fe19f937568458dae3ce39a85ae 38681491a740cdb519c350815e0eec915a588a2a4ecc0acbd844bd7d0a06e38f AME 2 03c019edd423bb69d0e4146d3226d819f0dcd6b1960fefdcdb8e8a47821145ad68 026c5773d61670bb4d59a552c23464d12449fa776f773a3cbb89871b4ca4a56c58 akZRZ4XbZ3pWhF35sa6qky0lKl4RdogHwlvfglU1sHbCIgL2Pr0Hi/tlDzAEBdi6HCNJYxSs+YEZPqkTYk5ZeA== M0mwcTwusMOyiSlmC/d1pA5Otj5ukR4JNz2rSbu+aNhQDdUrhdsba/k5jN/xN89D6zXKCUwN90ksSB4dIuAfsw== RUi0/vC2TsLjss2GG4pkpLoq4R0WIWhOfgXHQoCpcaF73lwBtJckrkuSJszMvSK+s75MQd49elaNWYNj1ZbfCw== MIDGIH+sMmUEwwMNGiAsysrXo82J/mkismB22dqHwjW/H5hRW1ldkA9IrUXnXk2EjesfCoadSR2hBvghTab1Lg== 58 
32092 1552421640807 a3e6c3ae0c6e6fd2189a46d47662a6d01c4ef246946040f3cd2daa6dc9ab9bde 889c9e22bcc4deea2185cf0137ca494c88d627712dd73faf87bc62ef61835c15 38681491a740cdb519c350815e0eec915a588a2a4ecc0acbd844bd7d0a06e38f AME 2 0391699e3e6510d120a1eac9fd7806d719ce2e3dc34ce426597c839dc19d33c6b1 02cde63b624700eb09b73e3e5f057374079f6f4ba633a1badfc3bc229b9ff518d1 e6R3kZ+XyaY5Wd6S0uooYg/TcKFw5v3wJDzLj7yzxzvW2R6ZVxaz6RlmmP/lOgUmZiU4+7PChae33hHwl6Oc6g== qM9KNuC4Ue4IQ6mS8nu1ttBV+m9EzRUZnBTgFVIjyAFEjiAl64EK8h5G1rGfhd2EA9AawIrppA1RctiqVe4BPw== okUbUj6+vnyqcc49JTl3O9zVg4YUQ8nofzn4+oIAXYTLiq957YBINS8A1fSPGJ2KG/OdKKvz01146zTJAG3vXQ== 3TBwrzP7xLP/btTSsKvi1tP5gedMd3Ah1rbUotQnZGU1781UNTVv6PR10F3qg8snS2cxIs9ullZ295jrBVH/jg== 58 
32093 1552421641097 1b91aa3c5958abaab6a8f25ae0d176991e8c4434e4e31748780bb79a3ceaee90 d0e7e92e204233e0936d400bc7cb857b4f7cffe42aef8345fb717a6ddefaaff3 38681491a740cdb519c350815e0eec915a588a2a4ecc0acbd844bd7d0a06e38f AME 2 034f654b92bbe5ed8d3192be091d3d1d5961f6c3f225fc1e25bc0ab431fafc461d 0379228f45d96fb2aecd6f18e943f54d9432a335ce514aca56c982d76663c2a8c1 iHLy8qQhHL6m9anKQLuy9eLyjgbcIBA1TQrsa81AMOCk7siDVPgFh/7vJjU2VUQqh2XzuU3NRYg6KjxnpePUng== UTlqBSSlerKpIqNdW4wsovs9i6J9sg9iLJMXR3Hik43ag+VtkAfkbINpPqXk4LZv9nx9arbPTDa+dwL0B4eLow== KWF3e8y/6eGbpEao9rgIyM0iV6nLsNbfgFh0DKKi9kpSIHB9nXW2t9IhHctH87jGOtF5rU5wet/SWLasJNzPGQ== J+OhW5gceZd3MhAzpAEimflJn3+XI7NzhbANgp1SPvUFnksZUyabn0vqDWDhe42mklXLmQTcqGEJd+a/T1BN1w== 58 
32094 1552421641302 b9b984ea39f1f32cf950edb88e3754343974080d45dd8aabcde15ef1f98a809f a4a3beeef73656eec3760d43a24bb257dac9bd0b4285369cff8a54f95edbc0b3 38681491a740cdb519c350815e0eec915a588a2a4ecc0acbd844bd7d0a06e38f AME 2 02fe1c49acadfd52191ae5db27384101b7674511f5463acbc6f06c5f5f2f08d984 03536b404013a21ec3853447df1a8c20f5af9ca07b9478955a9afcf3f365b56917 KvqRVWxX5H9CON1I6LzZV5k36re/O/mri1BSrn19keJW37RXmOfRxHytv1ctYE4YG8RdwDTewnhqlk3IhMDOJg== w4ilDpWD0M5xK0kC/okZ2c4fLwNPBqmaPI34ZOGLN2gm2yVpyEa0fPatoBenp6WHO9Oc8Ah7kkwci7PVZvgFQA== oMf/RmLZr+ACC46AwSYeAKEdX/RbDesVFL73DnjwE/BSxxjr5qEpzyW+jfP2nRk5Isgba36HzHu0KLHBzrupgg== pFxH+GDEGGiZdeT4Th81BUCCUP6gHTP5UhTC9WPxaZwp04ytwJPub9v+ZlI0t8oxe/OsLfDzTzaXu9gM2ki85A== 58 
